mach,alpha_deg,protuberance,CD_Power_Off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
1.47,0,1,1.02,0.953,1.02,0.953,0,101.089
1.48,0,0,0.565,0.498,0.565,0.498,0,101.047
1.48,0,0.12,0.62,0.554,0.62,0.554,0,101.047
1.48,0,0.25,0.676,0.609,0.676,0.609,0,101.047
1.48,0,0.37,0.732,0.665,0.732,0.665,0,101.047
1.48,0,0.49,0.787,0.72,0.787,0.72,0,101.047
1.48,0,0.61,0.843,0.776,0.843,0.776,0,101.047
1.48,0,0.74,0.898,0.831,0.898,0.831,0,101.047
1.48,0,0.86,0.954,0.887,0.954,0.887,0,101.047
1.48,0,1,1.018,0.951,1.018,0.951,0,101.047
1.49,0,0,0.563,0.496,0.563,0.496,0,101.005
1.49,0,0.12,0.618,0.552,0.618,0.552,0,101.005
1.49,0,0.25,0.674,0.607,0.674,0.607,0,101.005
1.49,0,0.37,0.73,0.663,0.73,0.663,0,101.005
1.49,0,0.49,0.785,0.719,0.785,0.719,0,101.005
1.49,0,0.61,0.841,0.774,0.841,0.774,0,101.005
1.49,0,0.74,0.896,0.83,0.896,0.83,0,101.005
1.49,0,0.86,0.952,0.885,0.952,0.885,0,101.005
1.49,0,1,1.016,0.95,1.016,0.95,0,101.005
1.5,0,0,0.561,0.494,0.561,0.494,0,100.963
1.5,0,0.12,0.616,0.55,0.616,0.55,0,100.963
1.5,0,0.25,0.672,0.605,0.672,0.605,0,100.963
1.5,0,0.37,0.728,0.661,0.728,0.661,0,100.963
1.5,0,0.49,0.783,0.717,0.783,0.717,0,100.963
1.5,0,0.61,0.839,0.772,0.839,0.772,0,100.963
1.5,0,0.74,0.895,0.828,0.895,0.828,0,100.963
1.5,0,0.86,0.95,0.884,0.95,0.884,0,100.963
1.5,0,1,1.015,0.948,1.015,0.948,0,100.963
1.51,0,0,0.559,0.492,0.559,0.492,0,100.904
1.51,0,0.12,0.614,0.548,0.614,0.548,0,100.904
1.51,0,0.25,0.67,0.603,0.67,0.603,0,100.904
1.51,0,0.37,0.726,0.659,0.726,0.659,0,100.904
1.51,0,0.49,0.781,0.715,0.781,0.715,0,100.904
1.51,0,0.61,0.837,0.771,0.837,0.771,0,100.904
1.51,0,0.74,0.893,0.826,0.893,0.826,0,100.904
1.51,0,0.86,0.949,0.882,0.949,0.882,0,100.904
1.51,0,1,1.013,0.947,1.013,0.947,0,100.904
1.52,0,0,0.556,0.49,0.556,0.49,0,100.842
1.52,0,0.12,0.612,0.546,0.612,0.546,0,100.842
1.52,0,0.25,0.668,0.601,0.668,0.601,0,100.842
1.52,0,0.37,0.724,0.657,0.724,0.657,0,100.842
1.52,0,0.49,0.78,0.713,0.78,0.713,0,100.842
1.52,0,0.61,0.835,0.769,0.835,0.769,0,100.842
1.52,0,0.74,0.891,0.825,0.891,0.825,0,100.842
1.52,0,0.86,0.947,0.88,0.947,0.88,0,100.842
1.52,0,1,1.012,0.945,1.012,0.945,0,100.842
1.53,0,0,0.554,0.488,0.554,0.488,0,100.781
1.53,0,0.12,0.61,0.544,0.61,0.544,0,100.781
1.53,0,0.25,0.666,0.599,0.666,0.599,0,100.781
1.53,0,0.37,0.722,0.655,0.722,0.655,0,100.781
1.53,0,0.49,0.778,0.711,0.778,0.711,0,100.781
1.53,0,0.61,0.834,0.767,0.834,0.767,0,100.781
1.53,0,0.74,0.889,0.823,0.889,0.823,0,100.781
1.53,0,0.86,0.945,0.879,0.945,0.879,0,100.781
1.53,0,1,1.01,0.943,1.01,0.943,0,100.781
1.54,0,0,0.552,0.486,0.552,0.486,0,100.72
1.54,0,0.12,0.608,0.542,0.608,0.542,0,100.72
1.54,0,0.25,0.664,0.597,0.664,0.597,0,100.72
1.54,0,0.37,0.72,0.653,0.72,0.653,0,100.72
1.54,0,0.49,0.776,0.709,0.776,0.709,0,100.72
1.54,0,0.61,0.832,0.765,0.832,0.765,0,100.72
1.54,0,0.74,0.888,0.821,0.888,0.821,0,100.72
1.54,0,0.86,0.944,0.877,0.944,0.877,0,100.72
1.54,0,1,1.009,0.942,1.009,0.942,0,100.72
1.55,0,0,0.55,0.484,0.55,0.484,0,100.659
1.55,0,0.12,0.606,0.54,0.606,0.54,0,100.659
1.55,0,0.25,0.662,0.595,0.662,0.595,0,100.659
1.55,0,0.37,0.718,0.651,0.718,0.651,0,100.659
1.55,0,0.49,0.774,0.707,0.774,0.707,0,100.659
1.55,0,0.61,0.83,0.763,0.83,0.763,0,100.659
1.55,0,0.74,0.886,0.819,0.886,0.819,0,100.659
1.55,0,0.86,0.942,0.875,0.942,0.875,0,100.659
1.55,0,1,1.007,0.94,1.007,0.94,0,100.659
1.56,0,0,0.548,0.481,0.548,0.481,0,100.598
1.56,0,0.12,0.604,0.538,0.604,0.538,0,100.598
1.56,0,0.25,0.66,0.594,0.66,0.594,0,100.598
1.56,0,0.37,0.716,0.65,0.716,0.65,0,100.598
1.56,0,0.49,0.772,0.706,0.772,0.706,0,100.598
1.56,0,0.61,0.828,0.762,0.828,0.762,0,100.598
1.56,0,0.74,0.884,0.818,0.884,0.818,0,100.598
1.56,0,0.86,0.94,0.874,0.94,0.874,0,100.598
1.56,0,1,1.005,0.939,1.005,0.939,0,100.598
1.57,0,0,0.546,0.479,0.546,0.479,0,100.537
1.57,0,0.12,0.602,0.536,0.602,0.536,0,100.537
1.57,0,0.25,0.658,0.592,0.658,0.592,0,100.537
1.57,0,0.37,0.714,0.648,0.714,0.648,0,100.537
1.57,0,0.49,0.771,0.704,0.771,0.704,0,100.537
1.57,0,0.61,0.827,0.76,0.827,0.76,0,100.537
1.57,0,0.74,0.883,0.816,0.883,0.816,0,100.537
1.57,0,0.86,0.939,0.872,0.939,0.872,0,100.537
1.57,0,1,1.004,0.937,1.004,0.937,0,100.537
1.58,0,0,0.544,0.477,0.544,0.477,0,100.476
1.58,0,0.12,0.6,0.534,0.6,0.534,0,100.476
1.58,0,0.25,0.656,0.59,0.656,0.59,0,100.476
1.58,0,0.37,0.713,0.646,0.713,0.646,0,100.476
1.58,0,0.49,0.769,0.702,0.769,0.702,0,100.476
1.58,0,0.61,0.825,0.758,0.825,0.758,0,100.476
1.58,0,0.74,0.881,0.814,0.881,0.814,0,100.476
1.58,0,0.86,0.937,0.871,0.937,0.871,0,100.476
1.58,0,1,1.002,0.936,1.002,0.936,0,100.476
1.59,0,0,0.542,0.475,0.542,0.475,0,100.416
1.59,0,0.12,0.598,0.532,0.598,0.532,0,100.416
1.59,0,0.25,0.654,0.588,0.654,0.588,0,100.416
1.59,0,0.37,0.711,0.644,0.711,0.644,0,100.416
1.59,0,0.49,0.767,0.7,0.767,0.7,0,100.416
1.59,0,0.61,0.823,0.756,0.823,0.756,0,100.416
1.59,0,0.74,0.879,0.813,0.879,0.813,0,100.416
1.59,0,0.86,0.936,0.869,0.936,0.869,0,100.416
1.59,0,1,1.001,0.934,1.001,0.934,0,100.416
1.6,0,0,0.54,0.473,0.54,0.473,0,100.355
1.6,0,0.12,0.596,0.53,0.596,0.53,0,100.355
1.6,0,0.25,0.653,0.586,0.653,0.586,0,100.355
1.6,0,0.37,0.709,0.642,0.709,0.642,0,100.355
1.6,0,0.49,0.765,0.698,0.765,0.698,0,100.355
1.6,0,0.61,0.821,0.755,0.821,0.755,0,100.355
1.6,0,0.74,0.878,0.811,0.878,0.811,0,100.355
1.6,0,0.86,0.934,0.867,0.934,0.867,0,100.355
1.6,0,1,0.999,0.933,0.999,0.933,0,100.355
1.61,0,0,0.538,0.471,0.538,0.471,0,100.294
1.61,0,0.12,0.594,0.528,0.594,0.528,0,100.294
1.61,0,0.25,0.651,0.584,0.651,0.584,0,100.294
1.61,0,0.37,0.707,0.64,0.707,0.64,0,100.294
1.61,0,0.49,0.763,0.697,0.763,0.697,0,100.294
1.61,0,0.61,0.82,0.753,0.82,0.753,0,100.294
1.61,0,0.74,0.876,0.809,0.876,0.809,0,100.294
1.61,0,0.86,0.932,0.866,0.932,0.866,0,100.294
1.61,0,1,0.998,0.931,0.998,0.931,0,100.294
1.62,0,0,0.536,0.469,0.536,0.469,0,100.234
1.62,0,0.12,0.592,0.526,0.592,0.526,0,100.234
1.62,0,0.25,0.649,0.582,0.649,0.582,0,100.234
1.62,0,0.37,0.705,0.639,0.705,0.639,0,100.234
1.62,0,0.49,0.762,0.695,0.762,0.695,0,100.234
1.62,0,0.61,0.818,0.751,0.818,0.751,0,100.234
1.62,0,0.74,0.874,0.808,0.874,0.808,0,100.234
1.62,0,0.86,0.931,0.864,0.931,0.864,0,100.234
1.62,0,1,0.996,0.929,0.996,0.929,0,100.234
1.63,0,0,0.534,0.467,0.534,0.467,0,100.173
1.63,0,0.12,0.591,0.524,0.591,0.524,0,100.173
1.63,0,0.25,0.647,0.58,0.647,0.58,0,100.173
1.63,0,0.37,0.703,0.637,0.703,0.637,0,100.173
1.63,0,0.49,0.76,0.693,0.76,0.693,0,100.173
1.63,0,0.61,0.816,0.75,0.816,0.75,0,100.173
1.63,0,0.74,0.873,0.806,0.873,0.806,0,100.173
1.63,0,0.86,0.929,0.862,0.929,0.862,0,100.173
1.63,0,1,0.995,0.928,0.995,0.928,0,100.173
1.64,0,0,0.532,0.466,0.532,0.466,0,100.112
1.64,0,0.12,0.589,0.522,0.589,0.522,0,100.112
1.64,0,0.25,0.645,0.578,0.645,0.578,0,100.112
1.64,0,0.37,0.702,0.635,0.702,0.635,0,100.112
1.64,0,0.49,0.758,0.691,0.758,0.691,0,100.112
1.64,0,0.61,0.815,0.748,0.815,0.748,0,100.112
1.64,0,0.74,0.871,0.804,0.871,0.804,0,100.112
1.64,0,0.86,0.928,0.861,0.928,0.861,0,100.112
1.64,0,1,0.993,0.926,0.993,0.926,0,100.112
1.65,0,0,0.53,0.464,0.53,0.464,0,100.052
1.65,0,0.12,0.587,0.52,0.587,0.52,0,100.052
1.65,0,0.25,0.643,0.577,0.643,0.577,0,100.052
1.65,0,0.37,0.7,0.633,0.7,0.633,0,100.052
1.65,0,0.49,0.756,0.69,0.756,0.69,0,100.052
1.65,0,0.61,0.813,0.746,0.813,0.746,0,100.052
1.65,0,0.74,0.869,0.803,0.869,0.803,0,100.052
1.65,0,0.86,0.926,0.859,0.926,0.859,0,100.052
1.65,0,1,0.992,0.925,0.992,0.925,0,100.052
1.66,0,0,0.528,0.462,0.528,0.462,0,99.991
1.66,0,0.12,0.585,0.518,0.585,0.518,0,99.991
1.66,0,0.25,0.641,0.575,0.641,0.575,0,99.991
1.66,0,0.37,0.698,0.631,0.698,0.631,0,99.991
1.66,0,0.49,0.755,0.688,0.755,0.688,0,99.991
1.66,0,0.61,0.811,0.745,0.811,0.745,0,99.991
1.66,0,0.74,0.868,0.801,0.868,0.801,0,99.991
1.66,0,0.86,0.924,0.858,0.924,0.858,0,99.991
1.66,0,1,0.99,0.923,0.99,0.923,0,99.991
1.67,0,0,0.526,0.46,0.526,0.46,0,99.931
1.67,0,0.12,0.583,0.516,0.583,0.516,0,99.931
1.67,0,0.25,0.64,0.573,0.64,0.573,0,99.931
1.67,0,0.37,0.696,0.63,0.696,0.63,0,99.931
1.67,0,0.49,0.753,0.686,0.753,0.686,0,99.931
1.67,0,0.61,0.81,0.743,0.81,0.743,0,99.931
1.67,0,0.74,0.866,0.8,0.866,0.8,0,99.931
1.67,0,0.86,0.923,0.856,0.923,0.856,0,99.931
1.67,0,1,0.988,0.922,0.988,0.922,0,99.931
1.68,0,0,0.525,0.458,0.525,0.458,0,99.87
1.68,0,0.12,0.581,0.515,0.581,0.515,0,99.87
1.68,0,0.25,0.638,0.571,0.638,0.571,0,99.87
1.68,0,0.37,0.695,0.628,0.695,0.628,0,99.87
1.68,0,0.49,0.751,0.685,0.751,0.685,0,99.87
1.68,0,0.61,0.808,0.741,0.808,0.741,0,99.87
1.68,0,0.74,0.865,0.798,0.865,0.798,0,99.87
1.68,0,0.86,0.921,0.855,0.921,0.855,0,99.87
1.68,0,1,0.987,0.92,0.987,0.92,0,99.87
1.69,0,0,0.523,0.456,0.523,0.456,0,99.81
1.69,0,0.12,0.579,0.513,0.579,0.513,0,99.81
1.69,0,0.25,0.636,0.569,0.636,0.569,0,99.81
1.69,0,0.37,0.693,0.626,0.693,0.626,0,99.81
1.69,0,0.49,0.75,0.683,0.75,0.683,0,99.81
1.69,0,0.61,0.806,0.74,0.806,0.74,0,99.81
1.69,0,0.74,0.863,0.796,0.863,0.796,0,99.81
1.69,0,0.86,0.92,0.853,0.92,0.853,0,99.81
1.69,0,1,0.985,0.919,0.985,0.919,0,99.81
1.7,0,0,0.521,0.454,0.521,0.454,0,99.749
1.7,0,0.12,0.578,0.511,0.578,0.511,0,99.749
1.7,0,0.25,0.634,0.568,0.634,0.568,0,99.749
1.7,0,0.37,0.691,0.624,0.691,0.624,0,99.749
1.7,0,0.49,0.748,0.681,0.748,0.681,0,99.749
1.7,0,0.61,0.805,0.738,0.805,0.738,0,99.749
1.7,0,0.74,0.861,0.795,0.861,0.795,0,99.749
1.7,0,0.86,0.918,0.851,0.918,0.851,0,99.749
1.7,0,1,0.984,0.917,0.984,0.917,0,99.749
1.71,0,0,0.519,0.452,0.519,0.452,0,99.688
1.71,0,0.12,0.576,0.509,0.576,0.509,0,99.688
1.71,0,0.25,0.633,0.566,0.633,0.566,0,99.688
1.71,0,0.37,0.689,0.623,0.689,0.623,0,99.688
1.71,0,0.49,0.746,0.679,0.746,0.679,0,99.688
1.71,0,0.61,0.803,0.736,0.803,0.736,0,99.688
1.71,0,0.74,0.86,0.793,0.86,0.793,0,99.688
1.71,0,0.86,0.917,0.85,0.917,0.85,0,99.688
1.71,0,1,0.982,0.916,0.982,0.916,0,99.688
1.72,0,0,0.517,0.45,0.517,0.45,0,99.628
1.72,0,0.12,0.574,0.507,0.574,0.507,0,99.628
1.72,0,0.25,0.631,0.564,0.631,0.564,0,99.628
1.72,0,0.37,0.688,0.621,0.688,0.621,0,99.628
1.72,0,0.49,0.744,0.678,0.744,0.678,0,99.628
1.72,0,0.61,0.801,0.735,0.801,0.735,0,99.628
1.72,0,0.74,0.858,0.791,0.858,0.791,0,99.628
1.72,0,0.86,0.915,0.848,0.915,0.848,0,99.628
1.72,0,1,0.981,0.914,0.981,0.914,0,99.628
1.73,0,0,0.515,0.449,0.515,0.449,0,99.567
1.73,0,0.12,0.572,0.505,0.572,0.505,0,99.567
1.73,0,0.25,0.629,0.562,0.629,0.562,0,99.567
1.73,0,0.37,0.686,0.619,0.686,0.619,0,99.567
1.73,0,0.49,0.743,0.676,0.743,0.676,0,99.567
1.73,0,0.61,0.8,0.733,0.8,0.733,0,99.567
1.73,0,0.74,0.857,0.79,0.857,0.79,0,99.567
1.73,0,0.86,0.913,0.847,0.913,0.847,0,99.567
1.73,0,1,0.979,0.913,0.979,0.913,0,99.567
1.74,0,0,0.513,0.447,0.513,0.447,0,99.507
1.74,0,0.12,0.57,0.504,0.57,0.504,0,99.507
1.74,0,0.25,0.627,0.561,0.627,0.561,0,99.507
1.74,0,0.37,0.684,0.618,0.684,0.618,0,99.507
1.74,0,0.49,0.741,0.674,0.741,0.674,0,99.507
1.74,0,0.61,0.798,0.731,0.798,0.731,0,99.507
1.74,0,0.74,0.855,0.788,0.855,0.788,0,99.507
1.74,0,0.86,0.912,0.845,0.912,0.845,0,99.507
1.74,0,1,0.978,0.911,0.978,0.911,0,99.507
1.75,0,0,0.512,0.445,0.512,0.445,0,99.446
1.75,0,0.12,0.569,0.502,0.569,0.502,0,99.446
1.75,0,0.25,0.626,0.559,0.626,0.559,0,99.446
1.75,0,0.37,0.682,0.616,0.682,0.616,0,99.446
1.75,0,0.49,0.739,0.673,0.739,0.673,0,99.446
1.75,0,0.61,0.796,0.73,0.796,0.73,0,99.446
1.75,0,0.74,0.853,0.787,0.853,0.787,0,99.446
1.75,0,0.86,0.91,0.844,0.91,0.844,0,99.446
1.75,0,1,0.976,0.91,0.976,0.91,0,99.446
1.76,0,0,0.51,0.443,0.51,0.443,0,99.385
1.76,0,0.12,0.567,0.5,0.567,0.5,0,99.385
1.76,0,0.25,0.624,0.557,0.624,0.557,0,99.385
1.76,0,0.37,0.681,0.614,0.681,0.614,0,99.385
1.76,0,0.49,0.738,0.671,0.738,0.671,0,99.385
1.76,0,0.61,0.795,0.728,0.795,0.728,0,99.385
1.76,0,0.74,0.852,0.785,0.852,0.785,0,99.385
1.76,0,0.86,0.909,0.842,0.909,0.842,0,99.385
1.76,0,1,0.975,0.908,0.975,0.908,0,99.385
1.77,0,0,0.508,0.441,0.508,0.441,0,99.324
1.77,0,0.12,0.565,0.498,0.565,0.498,0,99.324
1.77,0,0.25,0.622,0.555,0.622,0.555,0,99.324
1.77,0,0.37,0.679,0.612,0.679,0.612,0,99.324
1.77,0,0.49,0.736,0.67,0.736,0.67,0,99.324
1.77,0,0.61,0.793,0.727,0.793,0.727,0,99.324
1.77,0,0.74,0.85,0.784,0.85,0.784,0,99.324
1.77,0,0.86,0.907,0.841,0.907,0.841,0,99.324
1.77,0,1,0.974,0.907,0.974,0.907,0,99.324
1.78,0,0,0.506,0.439,0.506,0.439,0,99.264
1.78,0,0.12,0.563,0.497,0.563,0.497,0,99.264
1.78,0,0.25,0.62,0.554,0.62,0.554,0,99.264
1.78,0,0.37,0.677,0.611,0.677,0.611,0,99.264
1.78,0,0.49,0.735,0.668,0.735,0.668,0,99.264
1.78,0,0.61,0.792,0.725,0.792,0.725,0,99.264
1.78,0,0.74,0.849,0.782,0.849,0.782,0,99.264
1.78,0,0.86,0.906,0.839,0.906,0.839,0,99.264
1.78,0,1,0.972,0.905,0.972,0.905,0,99.264
1.79,0,0,0.504,0.438,0.504,0.438,0,99.203
1.79,0,0.12,0.562,0.495,0.562,0.495,0,99.203
1.79,0,0.25,0.619,0.552,0.619,0.552,0,99.203
1.79,0,0.37,0.676,0.609,0.676,0.609,0,99.203
1.79,0,0.49,0.733,0.666,0.733,0.666,0,99.203
1.79,0,0.61,0.79,0.723,0.79,0.723,0,99.203
1.79,0,0.74,0.847,0.781,0.847,0.781,0,99.203
1.79,0,0.86,0.904,0.838,0.904,0.838,0,99.203
1.79,0,1,0.971,0.904,0.971,0.904,0,99.203
1.8,0,0,0.503,0.436,0.503,0.436,0,99.142
1.8,0,0.12,0.56,0.493,0.56,0.493,0,99.142
1.8,0,0.25,0.617,0.55,0.617,0.55,0,99.142
1.8,0,0.37,0.674,0.607,0.674,0.607,0,99.142
1.8,0,0.49,0.731,0.665,0.731,0.665,0,99.142
1.8,0,0.61,0.788,0.722,0.788,0.722,0,99.142
1.8,0,0.74,0.846,0.779,0.846,0.779,0,99.142
1.8,0,0.86,0.903,0.836,0.903,0.836,0,99.142
1.8,0,1,0.969,0.902,0.969,0.902,0,99.142
1.81,0,0,0.501,0.434,0.501,0.434,0,99.081
1.81,0,0.12,0.558,0.491,0.558,0.491,0,99.081
1.81,0,0.25,0.615,0.549,0.615,0.549,0,99.081
1.81,0,0.37,0.672,0.606,0.672,0.606,0,99.081
1.81,0,0.49,0.73,0.663,0.73,0.663,0,99.081
1.81,0,0.61,0.787,0.72,0.787,0.72,0,99.081
1.81,0,0.74,0.844,0.777,0.844,0.777,0,99.081
1.81,0,0.86,0.901,0.835,0.901,0.835,0,99.081
1.81,0,1,0.968,0.901,0.968,0.901,0,99.081
1.82,0,0,0.499,0.432,0.499,0.432,0,99.02
1.82,0,0.12,0.556,0.49,0.556,0.49,0,99.02
1.82,0,0.25,0.614,0.547,0.614,0.547,0,99.02
1.82,0,0.37,0.671,0.604,0.671,0.604,0,99.02
1.82,0,0.49,0.728,0.661,0.728,0.661,0,99.02
1.82,0,0.61,0.785,0.719,0.785,0.719,0,99.02
1.82,0,0.74,0.843,0.776,0.843,0.776,0,99.02
1.82,0,0.86,0.9,0.833,0.9,0.833,0,99.02
1.82,0,1,0.966,0.9,0.966,0.9,0,99.02
1.83,0,0,0.497,0.431,0.497,0.431,0,98.959
1.83,0,0.12,0.555,0.488,0.555,0.488,0,98.959
1.83,0,0.25,0.612,0.545,0.612,0.545,0,98.959
1.83,0,0.37,0.669,0.603,0.669,0.603,0,98.959
1.83,0,0.49,0.727,0.66,0.727,0.66,0,98.959
1.83,0,0.61,0.784,0.717,0.784,0.717,0,98.959
1.83,0,0.74,0.841,0.774,0.841,0.774,0,98.959
1.83,0,0.86,0.898,0.832,0.898,0.832,0,98.959
1.83,0,1,0.965,0.898,0.965,0.898,0,98.959
1.84,0,0,0.496,0.429,0.496,0.429,0,98.898
1.84,0,0.12,0.553,0.486,0.553,0.486,0,98.898
1.84,0,0.25,0.61,0.544,0.61,0.544,0,98.898
1.84,0,0.37,0.668,0.601,0.668,0.601,0,98.898
1.84,0,0.49,0.725,0.658,0.725,0.658,0,98.898
1.84,0,0.61,0.782,0.716,0.782,0.716,0,98.898
1.84,0,0.74,0.84,0.773,0.84,0.773,0,98.898
1.84,0,0.86,0.897,0.83,0.897,0.83,0,98.898
1.84,0,1,0.963,0.897,0.963,0.897,0,98.898
1.85,0,0,0.494,0.427,0.494,0.427,0,98.837
1.85,0,0.12,0.551,0.485,0.551,0.485,0,98.837
1.85,0,0.25,0.609,0.542,0.609,0.542,0,98.837
1.85,0,0.37,0.666,0.599,0.666,0.599,0,98.837
1.85,0,0.49,0.723,0.657,0.723,0.657,0,98.837
1.85,0,0.61,0.781,0.714,0.781,0.714,0,98.837
1.85,0,0.74,0.838,0.771,0.838,0.771,0,98.837
1.85,0,0.86,0.895,0.829,0.895,0.829,0,98.837
1.85,0,1,0.962,0.895,0.962,0.895,0,98.837
1.86,0,0,0.492,0.426,0.492,0.426,0,98.776
1.86,0,0.12,0.55,0.483,0.55,0.483,0,98.776
1.86,0,0.25,0.607,0.54,0.607,0.54,0,98.776
1.86,0,0.37,0.664,0.598,0.664,0.598,0,98.776
1.86,0,0.49,0.722,0.655,0.722,0.655,0,98.776
1.86,0,0.61,0.779,0.712,0.779,0.712,0,98.776
1.86,0,0.74,0.837,0.77,0.837,0.77,0,98.776
1.86,0,0.86,0.894,0.827,0.894,0.827,0,98.776
1.86,0,1,0.96,0.894,0.96,0.894,0,98.776
1.87,0,0,0.491,0.424,0.491,0.424,0,98.715
1.87,0,0.12,0.548,0.481,0.548,0.481,0,98.715
1.87,0,0.25,0.605,0.539,0.605,0.539,0,98.715
1.87,0,0.37,0.663,0.596,0.663,0.596,0,98.715
1.87,0,0.49,0.72,0.654,0.72,0.654,0,98.715
1.87,0,0.61,0.778,0.711,0.778,0.711,0,98.715
1.87,0,0.74,0.835,0.768,0.835,0.768,0,98.715
1.87,0,0.86,0.892,0.826,0.892,0.826,0,98.715
1.87,0,1,0.959,0.892,0.959,0.892,0,98.715
1.88,0,0,0.489,0.422,0.489,0.422,0,98.653
1.88,0,0.12,0.546,0.48,0.546,0.48,0,98.653
1.88,0,0.25,0.604,0.537,0.604,0.537,0,98.653
1.88,0,0.37,0.661,0.595,0.661,0.595,0,98.653
1.88,0,0.49,0.719,0.652,0.719,0.652,0,98.653
1.88,0,0.61,0.776,0.709,0.776,0.709,0,98.653
1.88,0,0.74,0.834,0.767,0.834,0.767,0,98.653
1.88,0,0.86,0.891,0.824,0.891,0.824,0,98.653
1.88,0,1,0.958,0.891,0.958,0.891,0,98.653
1.89,0,0,0.487,0.421,0.487,0.421,0,98.592
1.89,0,0.12,0.545,0.478,0.545,0.478,0,98.592
1.89,0,0.25,0.602,0.535,0.602,0.535,0,98.592
1.89,0,0.37,0.66,0.593,0.66,0.593,0,98.592
1.89,0,0.49,0.717,0.65,0.717,0.65,0,98.592
1.89,0,0.61,0.775,0.708,0.775,0.708,0,98.592
1.89,0,0.74,0.832,0.765,0.832,0.765,0,98.592
1.89,0,0.86,0.89,0.823,0.89,0.823,0,98.592
1.89,0,1,0.956,0.89,0.956,0.89,0,98.592
1.9,0,0,0.486,0.419,0.486,0.419,0,98.531
1.9,0,0.12,0.543,0.476,0.543,0.476,0,98.531
1.9,0,0.25,0.601,0.534,0.601,0.534,0,98.531
1.9,0,0.37,0.658,0.591,0.658,0.591,0,98.531
1.9,0,0.49,0.716,0.649,0.716,0.649,0,98.531
1.9,0,0.61,0.773,0.706,0.773,0.706,0,98.531
1.9,0,0.74,0.831,0.764,0.831,0.764,0,98.531
1.9,0,0.86,0.888,0.821,0.888,0.821,0,98.531
1.9,0,1,0.955,0.888,0.955,0.888,0,98.531
1.91,0,0,0.484,0.417,0.484,0.417,0,98.469
1.91,0,0.12,0.541,0.475,0.541,0.475,0,98.469
1.91,0,0.25,0.599,0.532,0.599,0.532,0,98.469
1.91,0,0.37,0.656,0.59,0.656,0.59,0,98.469
1.91,0,0.49,0.714,0.647,0.714,0.647,0,98.469
1.91,0,0.61,0.772,0.705,0.772,0.705,0,98.469
1.91,0,0.74,0.829,0.762,0.829,0.762,0,98.469
1.91,0,0.86,0.887,0.82,0.887,0.82,0,98.469
1.91,0,1,0.953,0.887,0.953,0.887,0,98.469
1.92,0,0,0.482,0.416,0.482,0.416,0,98.408
1.92,0,0.12,0.54,0.473,0.54,0.473,0,98.408
1.92,0,0.25,0.597,0.531,0.597,0.531,0,98.408
1.92,0,0.37,0.655,0.588,0.655,0.588,0,98.408
1.92,0,0.49,0.713,0.646,0.713,0.646,0,98.408
1.92,0,0.61,0.77,0.703,0.77,0.703,0,98.408
1.92,0,0.74,0.828,0.761,0.828,0.761,0,98.408
1.92,0,0.86,0.885,0.819,0.885,0.819,0,98.408
1.92,0,1,0.952,0.885,0.952,0.885,0,98.408
1.93,0,0,0.481,0.414,0.481,0.414,0,98.346
1.93,0,0.12,0.538,0.471,0.538,0.471,0,98.346
1.93,0,0.25,0.596,0.529,0.596,0.529,0,98.346
1.93,0,0.37,0.653,0.587,0.653,0.587,0,98.346
1.93,0,0.49,0.711,0.644,0.711,0.644,0,98.346
1.93,0,0.61,0.769,0.702,0.769,0.702,0,98.346
1.93,0,0.74,0.826,0.76,0.826,0.76,0,98.346
1.93,0,0.86,0.884,0.817,0.884,0.817,0,98.346
1.93,0,1,0.951,0.884,0.951,0.884,0,98.346
1.94,0,0,0.479,0.412,0.479,0.412,0,98.284
1.94,0,0.12,0.537,0.47,0.537,0.47,0,98.284
1.94,0,0.25,0.594,0.528,0.594,0.528,0,98.284
1.94,0,0.37,0.652,0.585,0.652,0.585,0,98.284
1.94,0,0.49,0.709,0.643,0.709,0.643,0,98.284
1.94,0,0.61,0.767,0.7,0.767,0.7,0,98.284
1.94,0,0.74,0.825,0.758,0.825,0.758,0,98.284
1.94,0,0.86,0.882,0.816,0.882,0.816,0,98.284
1.94,0,1,0.949,0.883,0.949,0.883,0,98.284
1.95,0,0,0.477,0.411,0.477,0.411,0,98.222
1.95,0,0.12,0.535,0.468,0.535,0.468,0,98.222
1.95,0,0.25,0.593,0.526,0.593,0.526,0,98.222
1.95,0,0.37,0.65,0.584,0.65,0.584,0,98.222
1.95,0,0.49,0.708,0.641,0.708,0.641,0,98.222
1.95,0,0.61,0.766,0.699,0.766,0.699,0,98.222
1.95,0,0.74,0.823,0.757,0.823,0.757,0,98.222
1.95,0,0.86,0.881,0.814,0.881,0.814,0,98.222
1.95,0,1,0.948,0.881,0.948,0.881,0,98.222
1.96,0,0,0.476,0.409,0.476,0.409,0,98.16
1.96,0,0.12,0.533,0.467,0.533,0.467,0,98.16
1.96,0,0.25,0.591,0.524,0.591,0.524,0,98.16
1.96,0,0.37,0.649,0.582,0.649,0.582,0,98.16
1.96,0,0.49,0.706,0.64,0.706,0.64,0,98.16
1.96,0,0.61,0.764,0.697,0.764,0.697,0,98.16
1.96,0,0.74,0.822,0.755,0.822,0.755,0,98.16
1.96,0,0.86,0.88,0.813,0.88,0.813,0,98.16
